COINBASE,KRAKEN,BITSTAMP,ITBIT
,,5.92923064836,
,,5.59079751434,
,,5.09427191414,
,,4.85451504708,
,,4.87,
,,4.8395755941,
,,4.9,
,,5.38805369321,
,,5.70607487898,
,,5.69696045585,
,,5.70709887471,
,,5.72249401876,
,,6.05,
,,5.983073481,
,,4.89540167115,
,,4.86249770275,
,,4.81634481364,
,,0.0,
,,0.0,
,,0.0,
,,4.84777190897,
,,4.92473681348,
,,5.0294187478,
,,4.90884610662,
,,4.68762890955,
,,4.45553571429,
,,3.89,
,,4.49830189838,
,,3.99896452357,
,,3.94396411175,
,,3.95292279318,
,,4.05,
,,0.0,
,,0.0,
,,3.92,
,,0.0,
,,0.0,
,,2.24755021483,
,,2.2403599062,
,,0.0,
,,0.0,
,,2.92988069414,
,,2.69146910747,
,,2.68341564015,
,,0.0,
,,3.76235453517,
,,3.87126835264,
,,3.67057326689,
,,3.28860505672,
,,3.32246087581,
,,0.0,
,,0.0,
,,3.32735777598,
,,3.13141181699,
,,2.95,
,,0.0,
,,3.08,
,,3.19941894083,
,,3.18938966016,
,,3.3,
,,3.35,
,,3.35,
,,2.75830970556,
,,2.63468292107,
,,2.98080712167,
,,2.78260878794,
,,2.53606965174,
,,2.44612780339,
,,2.37,
,,2.43529773828,
,,2.46926794333,
,,0.0,
,,2.87089669531,
,,3.15305423257,
,,2.77,
,,0.0,
,,2.6992165855,
,,2.77382327089,
,,3.19,
,,3.44678983722,
,,3.14707436243,
,,2.93,
,,0.0,
,,2.95171139388,
,,3.05275121613,
,,3.19935267286,
,,3.16774668381,
,,0.0,
,,3.11859577716,
,,3.27761001503,
,,3.50885228737,
,,3.4501600058,
,,3.4417001627,
,,3.43540032726,
,,3.44060139356,
,,0.0,
,,3.39792874895,
,,3.8096681176,
,,4.57003034577,
,,4.38,
,,4.18381884481,
,,4.18625701649,
,,4.33,
,,4.30397596469,
,,4.29600078561,
,,4.31066492956,
,,4.26789587568,
,,4.34832112065,
,,4.23234753066,
,,4.4621255323,
,,4.89672993241,
,,5.0,
,,5.27964067777,
,,5.29757461686,
,,6.19961419834,
,,6.57577205742,
,,6.8,
,,6.92,
,,6.6255302208,
,,6.63355620316,
,,7.05219374195,
,,7.2667044125,
,,7.0438295775,
,,6.44373960561,
,,7.15,
,,6.85808929954,
,,6.12819805341,
,,6.15176079213,
,,6.25100260435,
,,6.75392637081,
,,6.29208123552,
,,6.16956114034,
,,6.4104489542,
,,6.44423500753,
,,6.23731456812,
,,6.14731751724,
,,5.73890012008,
,,4.91,
,,5.5220853758,
,,5.53567282322,
,,5.7833416592,
,,5.90462258905,
,,6.14281350922,
,,6.11208404606,
,,6.03045882527,
,,5.85922278662,
,,5.54687787514,
,,5.66568322075,
,,5.71162489112,
,,5.77621304562,
,,5.87934334784,
,,5.52005463297,
,,5.72597482838,
,,5.72545693342,
,,5.16208334821,
,,4.95222043009,
,,4.62834421255,
,,4.70528674775,
,,4.40772181604,
,,4.32882757458,
,,4.55754296133,
,,4.45016115515,
,,4.53276630259,
,,4.91876692117,
,,5.14793325182,
,,5.01246160392,
,,4.92420537897,
,,5.05757765525,
,,5.0235497397,
,,4.94501538203,
,,4.99731872037,
,,4.74270808102,
,,4.68442141316,
,,4.79598210271,
,,4.96071773773,
,,4.99459001082,
,,5.07346069042,
,,4.96110698215,
,,5.02792474282,
,,4.85743964058,
,,4.90133894053,
,,4.95522424377,
,,5.05766406102,
,,5.35317643827,
,,5.36037670462,
,,5.35702190569,
,,5.39169235538,
,,5.33661414619,
,,5.07478390585,
,,4.89074203454,
,,4.93480873135,
,,4.87204902613,
,,4.62908467011,
,,4.80440675275,
,,4.58219991831,
,,4.56575063526,
,,4.78734419836,
,,4.85547174134,
,,4.84445189911,
,,4.85723113361,
,,4.91016941137,
,,4.79312554873,
,,4.92604845007,
,,4.97073785718,
,,4.91519397483,
,,4.96502351692,
,,4.88161796438,
,,4.79159460934,
,,4.75130819928,
,,4.77373342597,
,,4.8140529819,
,,4.87096366652,
,,4.84671066125,
,,4.89476746566,
,,4.97165159157,
,,4.95688209505,
,,4.95713672084,
,,4.9816110764,
,,5.10167577362,
,,5.11405755109,
,,5.16852483021,
,,5.25703500442,
,,5.21099098956,
,,5.14419335435,
,,5.08418890962,
,,5.01464018279,
,,5.02198481157,
,,5.01111894246,
,,4.95982384462,
,,4.88020974012,
,,4.946262214,
,,4.97423921376,
,,5.07476056435,
,,5.10587149563,
,,5.1149578255,
,,5.06578518029,
,,5.05264858489,
,,5.03445520713,
,,5.04619539701,
,,5.03855295587,
,,4.99070997669,
,,4.92669209539,
,,4.92687078649,
,,4.94178748514,
,,4.9265588519,
,,4.96395388576,
,,5.01085553693,
,,5.02526332524,
,,5.04947011862,
,,5.06865575572,
,,5.07399260507,
,,5.05946322657,
,,5.05125141106,
,,5.06408885244,
,,5.09220833645,
,,5.08749498579,
,,5.08837608552,
,,5.05379871068,
